Youtuber,Comments,Date
MrBeast Gaming,"Ahhhh, the old days of Among Us. I miss them already",2022-05-25T01:02:26Z
MrBeast Gaming,Jimmy after giving away a million: “that was fun”<br><br>Jimmy after giving away 10k: “I will never financially recover from this”,2020-10-23T18:54:34Z
MrBeast Gaming,Karl: I hate Courage<br>Courage last time: I always loved Karl,2020-11-07T21:37:38Z
MrBeast Gaming,"Wow, Loserfruit&#39;s smile is really mesmerizing!!",2020-11-19T12:15:51Z
MrBeast Gaming,I’m just waiting for Chandler to get imposter man...,2021-03-10T06:26:37Z
MrBeast Gaming,"Karl, Chris, and wildcat so confident that they will win and then they don’t is so funny",2020-12-02T01:04:09Z
MrBeast Gaming,Jimmy actually wanted the Imposters to win because it would save him money 😅😂,2021-02-09T04:58:26Z
MrBeast Gaming,My heart rate was through the roof...,2020-10-23T18:15:08Z
MrBeast Gaming,It is so satisfying hearing Karl say double kill.,2021-01-05T01:23:44Z
MrBeast Gaming,God you guys had me going I wish I work with you guys Jimmy I truly love the things you guys do,2020-10-25T22:04:14Z
MrBeast Gaming,Deberian de sacar los videos de Among us de Mr Beast en Español,2022-03-31T02:33:54Z
MrBeast Gaming,Watching Mr beast just give away endless opportunity never gets old!,2020-10-27T23:16:05Z
MrBeast Gaming,Jimmy “I am poor” <br>Also Jimmy “last one to take your hand off this million dollars keeps it”,2021-08-18T04:05:31Z
MrBeast Gaming,"I want to see how Chandler performs as impostor, I&#39;ve never seen him as an impostor",2020-10-23T19:10:39Z
MrBeast Gaming,"More among us videos pleeeease, I literally love them. 😂",2020-10-26T14:06:11Z
MrBeast Gaming,I love how Jimmy said he’s poor when he’s donating 10000 dollars to everyone that wins,2020-11-04T07:51:30Z
MrBeast Gaming,Karl and Chris: We&#39;re gonna win<br>Infinite and LoserFruit: We&#39;ll see about that,2021-01-27T20:38:37Z
MrBeast Gaming,Chris: They added Halloween decorations look at that!<br>Also Chris: Oh wait there&#39;s 10 grand on the line I should focus on that.,2020-11-13T02:18:06Z
MrBeast Gaming,Chris: WERE GONNA WIN!!!!!!!<br>Chris: <b>Dies</b>,2021-02-27T05:43:14Z
MrBeast Gaming,epic video as always MrBeast<br>keep up the content,2020-10-27T14:57:53Z
MrBeast Gaming,&quot;Can&#39;t wait to play some Among Us with my boys!&quot; - MeatCrayon,2020-10-27T23:46:56Z
MrBeast Gaming,I&#39;m not used to seeing memeulous not swearing 🤣,2022-08-19T21:28:07Z
MrBeast Gaming,lolllll the medbay scan group just packing together is the funniest thing 😂,2020-10-24T21:23:09Z
MrBeast Gaming,Karl is funny when it comes to any video.,2021-05-21T16:08:15Z
MrBeast Gaming,Mr.beast: &quot;I&#39;m poor.&quot;<br><br>Everyone: Wait that&#39;s illegal.,2020-10-25T09:45:29Z
MrBeast Gaming,I love that Chris and Karl were so cocky about winning and when they lost I was so happy,2020-11-14T02:09:39Z
MrBeast Gaming,"I was SO shocked<br><br><br><br>Mr Beast NEVER loses at rock, paper, scissors",2020-10-28T14:39:00Z
MrBeast Gaming,Karl and Chris: we’re gonna win we’re gonna win!<br>Infinite and loserfruit:  hold my beer.,2021-01-25T22:47:13Z
MrBeast Gaming,Chris: sings<br>Karl:sings<br>Jimmy:sings<br>Chandler: SHUT UUUP,2021-08-09T03:40:58Z
MrBeast Gaming,"For anyone curious, the reason why Skeletons 1-shot in this challenge is because in Minecraft arrow damage is calculated by arrow speed.",2022-04-26T13:36:19Z
MrBeast Gaming,The best gaming channel by far... Nice to watch these four good/ best friends play and entertain and give out money to people is great to watch. Been watching all videos from oldest to latest like a few times now.,2022-02-11T18:42:33Z
MrBeast Gaming,"For people wondering, this isn&#39;t the world tick speed mod that could slow down or speed up the entire game. All these speeds are coded separately. And the skeleton 1-shotting, yeah arrow damage comes from the speed of the arrow which was also sped up.",2022-04-06T10:48:51Z
MrBeast Gaming,I like how everyone is screaming and Jimmy’s just like I need a minute 😂,2021-09-12T19:27:59Z
MrBeast Gaming,"Pretty sure Jimmy didn&#39;t make it on purpose to make the challenge harder, the same reason why he ran in front of the hunters in the latest challenge.",2023-05-09T11:01:24Z
MrBeast Gaming,I LOVE how seriously chandler looks when he says “just shift bois” homie was laser focused lol,2020-11-04T13:13:53Z
MrBeast Gaming,I got mad respect for Jimmy Chris chandler and Karl for keeping they promises after challenges. Even if its against them. 👍,2022-02-13T14:15:26Z
MrBeast Gaming,"<a href=""https://www.youtube.com/watch?v=pMVahIsthtc&amp;t=2m08s"">2:08</a><br>Karl: Aw Man!<br>Chris: So we back in the mine, got our pickaxe swinging from!<br>Jimmy: Side to side!<br>Karl &amp; Chris: Side, side to side!<br>Chandler: SHUT UP!",2021-12-07T20:10:03Z
MrBeast Gaming,Chris casually mining stone with an iron shovel,2022-07-18T09:37:23Z
MrBeast Gaming,Now. this is what dream calls &#39;a speedrun&#39;,2021-11-03T03:57:19Z
MrBeast Gaming,Just Jimmy being a real person makes me feel so much better,2023-04-18T03:58:03Z
MrBeast Gaming,"&quot;People don&#39;t like watching us happy&quot;<br><br>Wise words Karl, especially from you",2020-09-12T23:50:54Z
MrBeast Gaming,If only Chandler realized how lucky finding a wither skull is,2022-02-05T22:17:12Z
MrBeast Gaming,someone should edit Chandler&#39;s screams into a song.,2021-07-27T14:03:48Z
MrBeast Gaming,I like how chandler was more excited about the gold than the enchanted book in the desert temple.,2022-04-18T09:37:53Z
MrBeast Gaming,"<a href=""https://www.youtube.com/watch?v=pMVahIsthtc&amp;t=1m49s"">1:49</a> <br><br>I love how Chandler yelled at Chris as if he did something 😂😂😂",2021-12-02T02:57:30Z
MrBeast Gaming,"We don’t laugh at Karl ,we laugh at his laugh",2022-05-22T04:29:25Z
MrBeast Gaming,"Imagine going in a boat, on ice, with this mod on.",2021-07-05T07:37:14Z
MrBeast Gaming,"Can we just appreciate him for the effort he puts in his videos, and the hard work he does in each of his videos to make them amazing. He is awesome!",2022-02-13T20:06:46Z
MrBeast Gaming,Jimmy just keeping his friends healthy and fun,2022-02-06T15:34:40Z
MrBeast Gaming,"<a href=""https://www.youtube.com/watch?v=pMVahIsthtc&amp;t=9m09s"">9:09</a> can we appreciate that Chris mines with a shovel?",2021-11-09T04:18:32Z
MrBeast Gaming,I love how jimmy is just so calm,2022-03-30T23:15:31Z
MrBeast Gaming,Jimmy: Karl I’m gonna put the entire teams pressure on you<br>Karl: Dies two seconds later,2020-12-23T17:17:13Z
MrBeast Gaming,Chris: breaks end crystal<br><br>Mines cobble with iron shovel.,2021-07-27T17:36:00Z
MrBeast Gaming,"<a href=""https://www.youtube.com/watch?v=pMVahIsthtc&amp;t=9m27s"">9:27</a> I love how Chris is mining stone with his shovel",2021-10-16T04:51:47Z
MrBeast Gaming,MrBeast in 2069: “destroying the earth and surprising the universe with a new one.”,2022-12-12T08:53:57Z
MrBeast Gaming,"I love the fact that when breaking stuff, their hands are so fast that they dont even move",2022-03-10T19:09:10Z
MrBeast Gaming,"Man, Jimmy&#39;s voice crack gets me replaying it a bunch of times<br>just replay the first two seconds for a while",2022-07-25T11:11:46Z
MrBeast Gaming,"Jimmy: &quot;it&#39;s time to get hard&quot;<br>Chris: &quot;I was born hard&quot;<br>hold up",2020-09-13T03:49:03Z
MrBeast Gaming,As a basketball player myself I rate the commitment to the 100 &#39;sprints&#39; because it&#39;s alot harder than it seems,2021-08-29T16:32:51Z
MrBeast Gaming,"as a German I love  Karl Even more now, because he is wearing a german Tricot.",2021-09-19T16:07:47Z
MrBeast Gaming,The entire beast family and friends and workers are the best thing that ever happened to us<br>I love you Jimmy!!,2023-04-18T03:51:02Z
MrBeast Gaming,i appreciate chris&#39;s shirt on a spiritual level,2022-03-06T17:22:08Z
MrBeast Gaming,Jimmy: Falling in the nether.<br><br>Chris: Forgetting that everything is 100x faster<br><br>Karl:DIAMONDS!!<br><br>Chandler: WHY I DIED.,2022-11-23T02:16:13Z
MrBeast Gaming,Chris and Chandler are the perfect couple: one takes the competitions seriously and the other doesn’t.,2020-09-13T09:54:49Z
MrBeast Gaming,its amazing how they all forgot that dragons usually spit something.,2021-07-26T08:38:04Z
MrBeast Gaming,Chris: So we back in the mine! Got our pickaxe swinging from...<br>Jimmy: Side to side!<br>Karl and Chris: Side side to side!<br>Chandler: SHUT UP,2021-08-27T10:56:14Z
MrBeast Gaming,So basically Chandler is actually good at Minecraft?,2022-08-05T23:19:45Z
MrBeast Gaming,"Karl, Chris and Jimmy: <b>singing</b><br>Chandler: SHUT UP!",2021-09-01T13:08:34Z
MrBeast Gaming,i love how jimmy does nothing to help the boys,2022-06-03T02:34:36Z
MrBeast Gaming,Chris: &quot;the mobs are going 100 mph&quot;<br><br><br>baby zombie: &quot;Allow me to introduce myself&quot;,2020-09-12T18:34:17Z
MrBeast Gaming,Karl : singing 🎶<br>Chris: singing 🎶<br>Jimmy: singing 🎶<br>Chandler: SHUT UP<br>Me: I’m dead 😂🤣🤣🤣🤣😂,2021-08-25T18:37:51Z
MrBeast Gaming,Chandlers reactions are so FUNNY 😂!!!!!!!!!!,2021-09-30T23:07:24Z
MrBeast Gaming,смех Карла просто потрясающий ❤,2023-07-21T19:46:38Z
MrBeast Gaming,"Karl: Aw man!<br>Chris: So we back in the mine, got our picaxe swinging from!<br>Jimmy: Side to side!<br>Karl &amp; Chris: Side, side to side<br> Chandler: SHUT UP!",2022-02-04T14:35:30Z
MrBeast Gaming,Everyone but Chandler : Sings <br><br>Chandler : Shut Up!!!,2022-12-19T13:44:33Z
MrBeast Gaming,Chandler always dies to the dragon magic and still gets confused about it,2021-08-04T18:52:26Z
MrBeast Gaming,Can we atleast appreciate how much effort he put in??,2022-01-03T20:26:59Z
MrBeast Gaming,Bruh i love the part where Chandler accedentally finds the ravine and falls into it and his reaction is the best ITS KILLING ME 😂😂😂🤣🤣🤣🤣,2022-08-09T22:36:49Z
MrBeast Gaming,"Craft weapons, hunt wildlife and do everything it takes to survive in the new season of Fortnite! Click here to run wild: <a href=""https://pixly.go2cloud.org/SH2I5"">https://pixly.go2cloud.org/SH2I5</a>",2021-03-30T20:24:00Z
MrBeast Gaming,I love how Mr. Beast is so big now that $50k is just another video. Man is literally a BEAST,2021-03-31T17:48:37Z
MrBeast Gaming,Petition to bring Joshie back on future videos since hes a funny and down to earth guy,2021-05-06T03:26:00Z
MrBeast Gaming,Respect how Joshie had no doubt in himself about winning 50000$,2021-05-21T21:19:22Z
MrBeast Gaming,Chandler playing fortnite is hilarious. He’s like a grandpa,2022-04-09T13:11:49Z
MrBeast Gaming,i love that chandler was just having the time of his life,2021-05-09T13:46:00Z
MrBeast Gaming,We need more Lazarbeam and MrBeast collabs,2022-08-02T13:06:46Z
MrBeast Gaming,"Let&#39;s all show some respect for Joshie. Dude, what a patience",2021-03-30T21:31:35Z
MrBeast Gaming,The fact that MrBeast gives away money like it’s candy and doesn’t keep much for him self is incredibly cool this guy is a legend he deserves the best and all my prayers go to him to keep him safe,2022-01-25T18:26:22Z
MrBeast Gaming,Mrbeast: <b>to make Joshie lose</b><br>Joshie: <b>being ok with it</b>,2021-04-08T21:27:47Z
MrBeast Gaming,Damn... $50k is life changing money. That&#39;s badass,2022-09-18T20:50:02Z
MrBeast Gaming,everyone:  chandlers new help him<br><br>chandler: carries everyone,2021-04-05T16:03:08Z
MrBeast Gaming,I love how laser looks great at the game in comparison to them,2022-03-16T18:07:31Z
MrBeast Gaming,"It’s so amazing how Joshie was so chill the entire game even tho there was $50,000 on the line.",2021-03-30T21:21:38Z
MrBeast Gaming,The fact that he is still calling Lanan Landon is amzing,2021-04-11T01:58:56Z
MrBeast Gaming,Lazerbeam: throw Chandler in the storm for 100 dollars joshie: does it that instant lmao😂,2021-04-05T19:44:11Z
MrBeast Gaming,now your getting your own skin MrBeast well done,2022-12-04T00:49:49Z
MrBeast Gaming,Now no one could bully Joshi for having no earnings 😂,2021-04-25T17:33:35Z
MrBeast Gaming,"Joshie is a confident guy and he was sure about winning $50,000 bucks",2022-02-12T08:16:18Z
MrBeast Gaming,"lets take a moment to appreciate jimmy calling lannan, landen. at this point I don’t know whether its intentional or he’s never been corrected",2021-03-30T22:06:23Z
MrBeast Gaming,honestly I can see Joshie being in more videos,2021-04-17T13:25:05Z
MrBeast Gaming,"Chandler: Hey, there&#39;s a warthog!<br><br>Also Chandler: <b>What are these ?</b>",2021-05-06T21:21:31Z
MrBeast Gaming,love how joshie was so damn chill yet hes lpaying fortnite with mrbeast and lazar,2022-04-30T02:19:26Z
MrBeast Gaming,Me also living in Australia when Lazar said: “I had to wake up at 1am to film this video.”<br>Me: Understanding the pain of American and Australian time zones.,2021-08-22T23:47:41Z
MrBeast Gaming,Love you beast keep it up with the great work👍👍👍👍,2022-03-20T10:01:19Z
MrBeast Gaming,If I had a dollar every time Jimmy called Lannan Landon...,2021-03-31T01:52:24Z
MrBeast Gaming,"<a href=""https://www.youtube.com/watch?v=FkVuYmRdI64&amp;t=1m29s"">1:29</a><br>Joshie: okay we need to play smart<br><br>Also joshie: <b>tries to jump up stairs</b>",2021-04-05T16:54:36Z
MrBeast Gaming,I was never this invested in a random stranger until this video lol Joshie for the win!,2021-09-21T18:12:16Z
MrBeast Gaming,"And now, Jimmy is in Fortnite. How times have changed.",2022-12-04T10:11:44Z
MrBeast Gaming,“Call me John Wick” was the best part.,2021-04-11T22:35:11Z
MrBeast Gaming,Joshie&#39;s mom be like: <b>let my hold that money in my wallet</b> 😊,2022-05-28T18:08:46Z
