Youtuber,Comments,Date
MrBeast Gaming,Mr. Beast: everyone target Karl.<br>also Mr. Beast 2 minutes later: why is everyone targeting Karl?,2020-06-19T20:19:16Z
MrBeast Gaming,"If previous winners have no chance to win whatsoever, why not just let them play in creative during challenges with you guys? That way they still have fun without being targeted.",2020-08-20T23:51:30Z
MrBeast Gaming,Chris: &quot;This is 10 grand it&#39;s supposed to easy!&quot;<br><br>Jimmy: <b>Makes video giving 10 grand to random strangers without saying anything</b>,2020-12-20T19:10:56Z
MrBeast Gaming,Imagine having a prison like that in real life,2021-06-11T05:14:47Z
MrBeast Gaming,mr. beast is so wholesome. there’s not many successful you tubers who genuinely care about his viewers and other people in general. i hope i meet him someday so i can just personally say thank you,2020-08-13T17:11:36Z
MrBeast Gaming,&quot;you shouldn&#39;t just walk right in and take 10 grand&quot; <br>2021 Jimmy: Yes but no.,2021-07-28T06:01:41Z
MrBeast Gaming,Who else here wants chris trys pronouncing names as a permanent segment,2020-06-19T22:52:56Z
MrBeast Gaming,I am very happy for Chris and Katie. I hope they have an amazing time raising that handsome angel! Love y’all!,2020-09-08T23:27:44Z
MrBeast Gaming,"<a href=""https://www.youtube.com/watch?v=IYrCm21WLys&amp;t=1m21s"">1:21</a> I like how chris didn&#39;t even know that he summoned the leader",2021-07-11T17:10:56Z
MrBeast Gaming,"I’ve seen every single video of this channel in two days. I dont even game, i just find it incredibly entretaining",2020-09-02T16:43:13Z
MrBeast Gaming,Jimmy: Target ppl that have already won. Chris: Kills everyone he sees.,2022-02-04T04:25:10Z
MrBeast Gaming,Chandler: Not even competing in the challenge...<br>Also Chandler: Still manages to die...,2020-06-19T21:21:27Z
MrBeast Gaming,"<a href=""https://www.youtube.com/watch?v=IYrCm21WLys&amp;t=4m58s"">4:58</a> The definition of insanity is doing the same thing over and over and expecting a different result.",2021-04-27T18:04:59Z
MrBeast Gaming,Amit be like: Yeah gonna join this competition without expecting to win and just to play for fun*,2020-06-20T12:00:33Z
MrBeast Gaming,chandler: theres a lot people going through!<br><br>chris: OH HANDSOME SQUIDWARD!<br><br>Karl: Handsome squidward.<br><br><br>mrbeast: oh i killed handsome squidward,2021-09-08T08:33:20Z
MrBeast Gaming,Jimmy: &quot;I should hire someone just to kill Karl&quot;<br><br>Me: &quot;You mean what Chris does every video for free?&quot;,2020-06-19T21:59:53Z
MrBeast Gaming,Why are they so mad that you let someone go? I’d be happy even to be in a mr.beast challenge or even to watch his amazing content.,2020-12-20T06:19:36Z
MrBeast Gaming,Am I the only one who can’t help but watch these more than once? 😂,2020-09-16T23:53:05Z
MrBeast Gaming,I love how his thumbnail is him tryna explain the challenge but his thumbnail maker took his picture lol,2021-06-04T17:17:00Z
MrBeast Gaming,I like how Chandler is calmly humming and you just have Karl raging.,2020-08-22T04:49:39Z
MrBeast Gaming,Let’s be real coffeeguy unlocked his inner crawls,2022-04-22T10:48:34Z
MrBeast Gaming,Chandler needs to wear a green shirt next video so it looks like his head floating,2020-06-20T03:02:08Z
MrBeast Gaming,"Poor Karl, Jimmy will never go easy on him",2020-07-28T16:33:19Z
MrBeast Gaming,Chris has quite the obsession with creepers,2021-05-01T21:04:26Z
MrBeast Gaming,I just gotta say congrats to Chris for having his first son. Hope he and his wife have a wonderful life together with their son.,2020-11-16T04:52:07Z
MrBeast Gaming,I don’t know why I love Karl so much bruh,2021-10-20T05:14:18Z
MrBeast Gaming,<b>Mrbeast: lets be mean this time</b><br><b>A few minutes later: let’s be nice and put away the sword</b>,2020-06-20T00:05:16Z
MrBeast Gaming,“Don’t let any previous winners win”<br>Chris: nah ima kill everyone,2021-02-11T23:05:12Z
MrBeast Gaming,"Karl: cheating<br><br>Chris and Jimmy: telling people to target Karl, tricking Karl, and killing Karl.",2021-04-08T14:02:51Z
MrBeast Gaming,Jimmy should collaborate with a gaming chair company once he hits 50 million subscribers on his gaming channel!,2021-12-02T21:32:55Z
MrBeast Gaming,I love how jimmy doesn&#39;t compete in his own challenges,2020-08-19T23:53:23Z
MrBeast Gaming,The only time Chandler can win is when he accidently touches the heli.,2021-05-10T15:51:30Z
MrBeast Gaming,Salute to the dude that&#39;s willing to be eliminated for the others. Respect.,2021-09-08T01:24:57Z
MrBeast Gaming,Kovalent: &quot;I&#39;m not that terrible&quot;<br><br>Also kovalent: Eliminates someone who needs surgery,2021-11-23T23:45:11Z
MrBeast Gaming,"wanna see MrBeast do an actual survival playthrough with Chris, Chandler and Karl, that would be sooo good",2022-02-02T03:49:24Z
MrBeast Gaming,Kovalent: &quot;im not that terrible&quot;<br><b>proceeds to eliminate one who needed the money for surgery and one one who will use the money for him and his wife</b>,2022-08-09T06:07:34Z
MrBeast Gaming,I respect all the players who sacrificed their life for others .....Huge Huge RESPECT for them,2022-01-06T09:16:53Z
MrBeast Gaming,Karl: Breeding? How does that work?<br>Jimmy: Just ask your mom.<br>Chris: lets gooooooo<br>*karl thinking about it,2022-12-25T18:54:55Z
MrBeast Gaming,This is one of the challenges that you can’t win with pure skill,2021-09-03T21:01:23Z
MrBeast Gaming,Wow to be honest jimmy is top notch with these advertising things but the moment Karl and Chris budded in I just started laughing,2022-04-26T03:49:14Z
MrBeast Gaming,"Ron: You have parents? Lucky...<br>Also Ron: I need the money to buy my parents a new house.<br><br>Hol&#39; Up Wait a Minute, Somethin&#39; Ain&#39;t right",2021-09-15T01:11:07Z
MrBeast Gaming,I&#39;ve known Dragon City for about 8 years now. My older sister and dad started it then passed it down to just me and my dad. It&#39;s sad that they kept adding so many dragons to the point where it&#39;s just pointless. Still have the app but I haven&#39;t touched it in a long time. It was the greatest game I ever played 🥺,2022-08-06T03:58:12Z
MrBeast Gaming,“I will be the big man and choose myself”<br>Jimmy: okay both of them dies <br>“I feel so bad…”,2021-09-05T19:07:46Z
MrBeast Gaming,I feel so bad for all the people who were eliminated,2022-08-25T17:07:55Z
MrBeast Gaming,"The guy who made the deal with the winner for half has to be laughing right now, that&#39;s so lucky",2022-04-21T22:41:11Z
MrBeast Gaming,I love how chris was like: &quot;oh u havent watched banana fish? Get tf out&quot;,2021-09-07T20:23:48Z
MrBeast Gaming,I like how when they did the sponser and Karl said “and AmAzOn?!” and went down the Amazon river,2022-12-18T21:53:00Z
MrBeast Gaming,"Look at Aang, being the kind, sweet kid we know, he sacrificed himself for the greater good 🤧🤧",2021-09-07T18:18:17Z
MrBeast Gaming,"&quot;I&#39;m not that terrible.&quot;<br><b>Proceeds to eliminate someone who&#39;s wife is expecting to have a child, and someone who needs the money for a surgery, but not someone who literally wants SpongeBob bagels.</b>",2022-07-01T03:34:55Z
MrBeast Gaming,I love how that one guy willing to give himself up for other people to have a shot at winning,2021-09-01T18:30:45Z
MrBeast Gaming,i like how that chicken guy who eliminated 30 people got eliminated himself,2021-09-07T08:22:55Z
MrBeast Gaming,my biggest takeaway was that Chris watches Banana Fish and I decided to stan harder than before,2021-10-20T06:20:08Z
MrBeast Gaming,kovalent really kicked out the person who wanted surgery 😭,2022-08-07T23:15:40Z
MrBeast Gaming,"“Disney dude, that means you survived by the skin to your teeth.”<br>-mrbeast 2021",2022-06-29T21:01:41Z
MrBeast Gaming,The guy at the beginning was just a savage. Eliminated a guy who’s wife is expecting and said “oh yeah your definitely gone” 😂😂💀💀,2021-09-01T22:34:11Z
MrBeast Gaming,this is the power of never giving up not even on a channel that fails for years im proud of you jimmy,2021-09-21T16:00:16Z
MrBeast Gaming,"Karl saying, &quot;Amazooooooooonnn,&quot; makes us roll on the floor laughing.",2022-04-01T22:56:22Z
MrBeast Gaming,"<a href=""https://www.youtube.com/watch?v=nJfVSMZzudk&amp;t=3m41s"">3:41</a> karl be like breeding how does that work with the dogs in the back round. Jimmy be like just ask your mom",2022-07-11T14:46:45Z
MrBeast Gaming,It’s so nice how mrbeast is always giving keep up the good work!!!,2022-02-05T22:55:56Z
MrBeast Gaming,“I’m not That terrible” <br>Eliminates someone that needs surgery <br>“Sponge bob bagels?” “Keep him in!”,2022-07-12T00:04:00Z
MrBeast Gaming,I Love when when Ron says “you have parents? lucky...,2021-09-07T10:14:38Z
MrBeast Gaming,"<a href=""https://www.youtube.com/watch?v=nJfVSMZzudk&amp;t=8m16s"">8:16</a> the fact that this is the guy who’s<br>Said “you have parents,lucky” makes me laugh 😂",2022-06-17T05:50:39Z
MrBeast Gaming,Ron: “You guys have parents? Lucky.”<br><br>Also Ron: My parents need a new house and this will hel,2021-09-06T15:29:43Z
MrBeast Gaming,"I love how Karl said Amazon and went through the Amazon river <a href=""https://www.youtube.com/watch?v=nJfVSMZzudk&amp;t=3m18s"">3:18</a> and also <a href=""https://www.youtube.com/watch?v=nJfVSMZzudk&amp;t=3m19s"">3:19</a> jimmys face bruh",2022-07-08T15:26:14Z
MrBeast Gaming,The first guy: Im not that terrible<br>Also him: Eliminates a guy who wanted to use the money for Surgery,2021-09-18T18:01:08Z
MrBeast Gaming,"This is simultaneously kind and evil, I love it.",2021-09-13T11:55:03Z
MrBeast Gaming,Kovalent just eliminates the player having a child but keeps the player who wants spongebob bagels,2023-07-22T18:46:31Z
MrBeast Gaming,Kovalent dead ass kicked out someone who was gonna use the money for “surgery” 😭😭,2021-10-21T03:10:31Z
MrBeast Gaming,How fortunate I would have been to win one of those iPhones 😔,2023-04-10T15:59:23Z
MrBeast Gaming,"Kovalent : “I’m gonna feel so bad”<br>Kovalent 1 min later : kicks a guy who needs surgery",2021-09-02T03:31:23Z
MrBeast Gaming,"<a href=""https://www.youtube.com/watch?v=nJfVSMZzudk&amp;t=2m37s"">2:37</a> I really want to know how many followers he actually wanted. By the way Mr.Beast this video was a good concept. I have some suggestions that may or may not help you. Maybe make a challenge that the reward is to be a decider in one of these           &quot; social-tests &quot; after like a parkour run or something. Cool video and cool concept and definitely gave too much power to the players like WAAAAY TO MUCH.",2021-11-19T09:50:28Z
MrBeast Gaming,"I love the ones who are so selfless, sometimes your situations are supposed to make you selfish, but some people who needed money for a very genuine reason, sacrificed their lives for someone else",2022-03-08T12:40:18Z
MrBeast Gaming,"&quot;You Have Parents.. Lucky&quot; <a href=""https://www.youtube.com/watch?v=nJfVSMZzudk&amp;t=5m02s"">5:02</a> I WAS NOT EXPECTING THAT",2022-06-10T21:29:37Z
MrBeast Gaming,Spiralio is such a nice guy 😊,2021-10-29T16:12:47Z
MrBeast Gaming,"Rest In Peace Techno, you will never be forgotten ❤",2022-08-08T12:29:45Z
MrBeast Gaming,&quot;I&#39;m not the terrible&quot; Proceeds to kick a person who&#39;s gonna use the money for surgery,2021-09-04T03:28:29Z
MrBeast Gaming,Kovelant: &quot;Oh no I&#39;m gonna feel soo bad!!!&#39;<br>Also Him:  proceeds to kick out a person requiring surgery,2021-11-30T03:05:57Z
MrBeast Gaming,"I canttttt, first guy eliminated someone needing money for a surgery 💀💀",2022-06-26T06:04:45Z
MrBeast Gaming,Jimmy: you want the money to move out and help your girlfriend awww that’s sweet<br>Spidrr: .........yes,2021-10-02T13:26:59Z
MrBeast Gaming,Imagine getting no money for your wedding cause Chris kick you out,2022-07-06T01:56:15Z
MrBeast Gaming,Kovalent:&quot;I&#39;m gonna feel so bad!&quot;<br>Kovalent 1 min. later:Gets corrupted by power and eliminates a future father.,2021-09-01T18:32:47Z
MrBeast Gaming,"<a href=""https://www.youtube.com/watch?v=nJfVSMZzudk&amp;t=6m19s"">6:19</a> Karl’s face gives me life",2022-03-12T09:20:54Z
MrBeast Gaming,Massive thank you to Epic for sponsoring this video!<br>All proceeds from code &quot;MrBeast&quot; goes directly to support our moms!,2020-10-02T19:28:13Z
MrBeast Gaming,Karl is the example of “what a save” guy,2022-04-28T13:55:53Z
MrBeast Gaming,Chris convincing himself of Being a beast in non competitive match is just pure fun. I love you guys,2022-01-23T22:39:30Z
MrBeast Gaming,I love the friendship they have and how all of them are working together,2023-04-17T03:40:44Z
MrBeast Gaming,I feel like chandler is always so excited for a new game that he’s never played it makes me so happy 😁,2022-05-01T16:22:28Z
MrBeast Gaming,"<a href=""https://www.youtube.com/watch?v=EhHzJidkydo&amp;t=5m34s"">5:34</a> one of Karl’s best moments in the game",2022-12-31T21:44:03Z
MrBeast Gaming,THIS IS ROCKET LEAGUE,2020-10-02T20:35:13Z
MrBeast Gaming,Karl: When are we done playing against tutorial bots?<br>The other team: we are actually tutorial bots!,2022-09-23T09:29:01Z
MrBeast Gaming,I love how supportive chandler is to karl. :),2022-07-18T07:23:48Z
MrBeast Gaming,They were actually pretty good for their first time. I love you guys❤️,2023-05-19T08:33:57Z
MrBeast Gaming,I legit couldn&#39;t stop laughing at Karl&#39;s trash talk!,2022-02-06T19:25:20Z
MrBeast Gaming,"Karl: Trash talker and defence<br>Jimmy: Jalapenos<br>Chris: Goal scorer <br>Chandler: Chandler",2020-10-02T19:38:33Z
MrBeast Gaming,I love how excited they are when they play their first game against the ai,2022-11-10T21:28:06Z
MrBeast Gaming,Chris is enjoying his amazing goal while everybody doesn&#39;t notice,2022-01-10T20:25:42Z
MrBeast Gaming,I love how it’s like Carl has played like he already knows how to,2023-01-01T17:33:00Z
MrBeast Gaming,This video honestly never gets old.,2022-07-12T21:25:01Z
MrBeast Gaming,its funny how the only goals they were scored on is because of them not moving! 🤣,2022-12-08T16:15:04Z
MrBeast Gaming,Karl: hits ball 2 meters<br><br>Also Karl: “IM INSANE!!!!!!!”,2020-10-02T23:09:55Z
